Subject_code,pos_rad,foreperiod,predictability,difficulty,nanmean_TP
11,4.39822971502571,1.4,1,10,1
11,4.39822971502571,1.4,3,10,1
11,4.71238898038469,0.65,1,4,0.6
11,4.71238898038469,0.65,1,8,0
11,4.71238898038469,0.65,3,4,1
11,4.71238898038469,0.65,3,8,0.333333333333333
11,4.71238898038469,1.4,1,4,0.75
11,4.71238898038469,1.4,1,8,0
11,4.71238898038469,1.4,3,4,0
11,5.02654824574367,1.4,1,10,1
11,5.23598775598299,0.65,1,6,0.4
11,5.23598775598299,0.65,3,6,1
11,5.23598775598299,1.4,1,6,0
11,5.23598775598299,1.4,3,6,0
11,5.49778714378214,0.65,1,8,0
11,5.65486677646163,0.65,1,10,1
11,5.65486677646163,1.4,3,10,0
12,0,0.65,1,4,1
12,0,0.65,1,6,1
12,0,0.65,1,8,0
12,0,0.65,3,4,1
12,0,0.65,3,6,1
12,0,1.4,1,4,1
12,0,1.4,1,10,0.666666666666667
12,0,1.4,3,4,1
12,0,1.4,3,6,1
12,0,1.4,3,8,1
12,0.628318530717959,1.4,1,10,1
12,0.628318530717959,1.4,3,10,1
12,0.785398163397448,0.65,1,8,1
12,0.785398163397448,0.65,3,8,1
12,0.785398163397448,1.4,1,8,1
12,1.0471975511966,0.65,1,6,1
12,1.0471975511966,0.65,3,6,1
12,1.0471975511966,1.4,1,6,1
12,1.0471975511966,1.4,3,6,1
12,1.25663706143592,0.65,1,10,0.5
12,1.25663706143592,1.4,3,10,1
12,1.5707963267949,0.65,1,4,1
12,1.5707963267949,0.65,1,8,0.5
12,1.5707963267949,1.4,1,4,1
12,1.5707963267949,1.4,1,8,0
12,1.5707963267949,1.4,3,4,1
12,1.88495559215388,0.65,1,10,0
12,2.0943951023932,0.65,1,6,1
12,2.0943951023932,1.4,1,6,1
12,2.0943951023932,1.4,3,6,0.5
12,2.35619449019234,0.65,1,8,0
12,2.35619449019234,0.65,3,8,0
12,2.35619449019234,1.4,1,8,1
12,2.51327412287183,0.65,1,10,0
12,2.51327412287183,1.4,3,10,1
12,3.14159265358979,0.65,1,4,1
12,3.14159265358979,0.65,1,10,1
12,3.14159265358979,0.65,3,4,0
12,3.14159265358979,0.65,3,8,1
12,3.14159265358979,1.4,1,4,1
12,3.14159265358979,1.4,1,8,0.25
12,3.14159265358979,1.4,3,4,0
12,3.14159265358979,1.4,3,8,0
12,3.14159265358979,1.4,3,10,1
12,3.76991118430775,1.4,1,10,0
12,3.92699081698724,0.65,1,8,1
12,3.92699081698724,0.65,3,8,0.666666666666667
12,3.92699081698724,1.4,1,8,0
12,3.92699081698724,1.4,3,8,0
12,4.18879020478639,0.65,1,6,0
12,4.18879020478639,0.65,3,6,1
12,4.18879020478639,1.4,3,6,0
12,4.39822971502571,0.65,1,10,0
12,4.39822971502571,0.65,3,10,0
12,4.39822971502571,1.4,1,10,0.5
12,4.71238898038469,0.65,1,4,1
12,4.71238898038469,1.4,1,4,0.5
12,4.71238898038469,1.4,1,8,0
12,4.71238898038469,1.4,3,4,0
12,4.71238898038469,1.4,3,8,0
12,5.02654824574367,0.65,1,10,0.5
12,5.02654824574367,1.4,1,10,1
12,5.02654824574367,1.4,3,10,0
12,5.23598775598299,0.65,1,6,0.5
12,5.23598775598299,1.4,1,6,0.5
12,5.49778714378214,0.65,3,8,0
12,5.49778714378214,1.4,1,8,0
12,5.65486677646163,0.65,3,10,0
13,0,0.65,1,4,0
13,0,0.65,1,6,1
13,0,0.65,1,8,1
13,0,0.65,1,10,0.5
13,0,0.65,3,6,1
13,0,0.65,3,10,0
13,0,1.4,1,10,1
13,0,1.4,3,4,1
13,0,1.4,3,8,0.666666666666667
13,0,1.4,3,10,1
13,0.628318530717959,0.65,1,10,0
13,0.628318530717959,0.65,3,10,1
13,0.628318530717959,1.4,1,10,1
13,0.785398163397448,0.65,1,8,1
13,0.785398163397448,0.65,3,8,1
13,1.0471975511966,0.65,1,6,0.666666666666667
13,1.0471975511966,0.65,3,6,1
13,1.0471975511966,1.4,1,6,1
13,1.0471975511966,1.4,3,6,1
13,1.25663706143592,0.65,3,10,1
13,1.25663706143592,1.4,1,10,1
13,1.5707963267949,0.65,1,4,1
13,1.5707963267949,0.65,1,8,1
13,1.5707963267949,1.4,1,4,1
13,1.5707963267949,1.4,3,4,1
13,1.88495559215388,0.65,1,10,1
13,2.0943951023932,1.4,3,6,1
13,2.35619449019234,0.65,1,8,1
13,2.35619449019234,1.4,1,8,0
13,2.35619449019234,1.4,3,8,1
13,2.51327412287183,0.65,1,10,0
13,2.51327412287183,0.65,3,10,1
13,3.14159265358979,0.65,1,4,1
13,3.14159265358979,0.65,1,6,1
13,3.14159265358979,0.65,3,8,0.75
13,3.14159265358979,1.4,1,4,1
13,3.14159265358979,1.4,1,6,1
13,3.14159265358979,1.4,1,8,1
13,3.14159265358979,1.4,1,10,1
13,3.14159265358979,1.4,3,6,1
13,3.76991118430775,1.4,1,10,0
13,3.92699081698724,0.65,1,8,0
13,4.18879020478639,0.65,1,6,0.333333333333333
13,4.18879020478639,0.65,3,6,0
13,4.39822971502571,0.65,3,10,1
13,4.39822971502571,1.4,3,10,0
13,4.71238898038469,0.65,1,4,1
13,4.71238898038469,0.65,1,8,0
13,4.71238898038469,0.65,3,4,1
13,4.71238898038469,1.4,3,4,1
13,4.71238898038469,1.4,3,8,0
13,5.02654824574367,0.65,1,10,0
13,5.23598775598299,0.65,3,6,0
13,5.23598775598299,1.4,1,6,0.333333333333333
13,5.23598775598299,1.4,3,6,0
13,5.49778714378214,0.65,1,8,0
13,5.49778714378214,0.65,3,8,0
13,5.49778714378214,1.4,1,8,0
13,5.49778714378214,1.4,3,8,1
13,5.65486677646163,0.65,1,10,0
13,5.65486677646163,1.4,1,10,0
13,5.65486677646163,1.4,3,10,0
14,0,0.65,1,4,1
14,0,0.65,1,8,1
14,0,0.65,1,10,1
14,0,0.65,3,4,1
14,0,0.65,3,6,1
14,0,0.65,3,8,0.333333333333333
14,0,1.4,1,4,1
14,0.628318530717959,0.65,1,10,0.5
14,0.628318530717959,1.4,1,10,1
14,0.785398163397448,0.65,3,8,1
14,0.785398163397448,1.4,1,8,1
14,1.0471975511966,1.4,3,6,1
14,1.25663706143592,0.65,1,10,1
14,1.25663706143592,0.65,3,10,1
14,1.25663706143592,1.4,1,10,1
14,1.5707963267949,0.65,1,4,1
14,1.5707963267949,0.65,3,4,1
14,1.5707963267949,0.65,3,8,1
14,1.5707963267949,1.4,1,4,1
14,1.5707963267949,1.4,1,8,1
14,1.5707963267949,1.4,3,4,1
14,1.5707963267949,1.4,3,8,1
14,1.88495559215388,1.4,1,10,0.5
14,1.88495559215388,1.4,3,10,0
14,2.0943951023932,1.4,1,6,1
14,2.0943951023932,1.4,3,6,0
14,2.35619449019234,1.4,1,8,1
14,2.35619449019234,1.4,3,8,1
14,2.51327412287183,0.65,1,10,0.5
14,2.51327412287183,1.4,1,10,1
14,2.51327412287183,1.4,3,10,0.5
14,3.14159265358979,0.65,1,4,1
14,3.14159265358979,0.65,1,6,0.666666666666667
14,3.14159265358979,0.65,1,8,1
14,3.14159265358979,0.65,1,10,0
14,3.14159265358979,0.65,3,6,1
14,3.14159265358979,1.4,1,4,1
14,3.14159265358979,1.4,1,6,1
14,3.14159265358979,1.4,3,4,1
14,3.76991118430775,0.65,1,10,1
14,3.76991118430775,1.4,1,10,1
14,3.92699081698724,0.65,1,8,1
14,3.92699081698724,0.65,3,8,1
14,3.92699081698724,1.4,1,8,1
14,3.92699081698724,1.4,3,8,1
14,4.18879020478639,0.65,1,6,0.666666666666667
14,4.18879020478639,0.65,3,6,1
14,4.18879020478639,1.4,1,6,0.5
14,4.18879020478639,1.4,3,6,1
14,4.39822971502571,0.65,1,10,0
14,4.39822971502571,0.65,3,10,1
14,4.71238898038469,0.65,1,4,1
14,4.71238898038469,0.65,1,8,0
14,4.71238898038469,0.65,3,4,1
14,4.71238898038469,0.65,3,8,1
14,4.71238898038469,1.4,1,8,1
14,4.71238898038469,1.4,3,4,0
14,4.71238898038469,1.4,3,8,0
14,5.02654824574367,0.65,1,10,0
14,5.02654824574367,0.65,3,10,1
14,5.02654824574367,1.4,1,10,0.5
14,5.02654824574367,1.4,3,10,1
14,5.23598775598299,0.65,3,6,0.666666666666667
14,5.23598775598299,1.4,1,6,0
14,5.23598775598299,1.4,3,6,0
14,5.49778714378214,0.65,1,8,1
14,5.49778714378214,1.4,1,8,0.666666666666667
14,5.65486677646163,1.4,3,10,1
15,0,0.65,1,4,1
15,0,0.65,1,6,1
15,0,0.65,1,8,1
15,0,0.65,1,10,1
15,0,0.65,3,4,0.75
15,0,0.65,3,6,1
15,0,0.65,3,8,0
15,0,1.4,1,4,1
15,0,1.4,1,6,0.5
15,0,1.4,1,8,0.5
15,0,1.4,1,10,1
15,0,1.4,3,4,1
15,0,1.4,3,6,1
15,0,1.4,3,10,1
15,0.628318530717959,1.4,1,10,1
15,0.785398163397448,0.65,1,8,1
15,0.785398163397448,0.65,3,8,1
15,0.785398163397448,1.4,1,8,1
15,1.0471975511966,0.65,3,6,0
15,1.0471975511966,1.4,1,6,1
15,1.0471975511966,1.4,3,6,0.5
15,1.25663706143592,0.65,1,10,0
15,1.5707963267949,0.65,1,4,1
15,1.5707963267949,0.65,1,8,0
15,1.5707963267949,0.65,3,4,1
15,1.5707963267949,1.4,1,4,1
15,1.5707963267949,1.4,1,8,0
15,1.5707963267949,1.4,3,4,1
15,1.5707963267949,1.4,3,8,1
15,1.88495559215388,0.65,1,10,0
15,1.88495559215388,0.65,3,10,0
15,2.0943951023932,0.65,3,6,0.5
15,2.0943951023932,1.4,1,6,0
15,2.35619449019234,0.65,1,8,0
15,2.35619449019234,0.65,3,8,1
15,2.51327412287183,0.65,3,10,0
15,2.51327412287183,1.4,1,10,1
15,2.51327412287183,1.4,3,10,1
15,3.14159265358979,0.65,1,6,1
15,3.14159265358979,0.65,1,8,0
15,3.14159265358979,0.65,3,4,1
15,3.14159265358979,1.4,1,4,1
15,3.14159265358979,1.4,1,6,1
15,3.14159265358979,1.4,1,8,0.5
15,3.14159265358979,1.4,3,4,1
15,3.14159265358979,1.4,3,8,1
15,3.76991118430775,0.65,3,10,1
15,3.92699081698724,0.65,1,8,0
15,3.92699081698724,1.4,1,8,1
15,3.92699081698724,1.4,3,8,1
15,4.18879020478639,0.65,1,6,1
15,4.18879020478639,1.4,1,6,1
15,4.39822971502571,0.65,1,10,0
15,4.39822971502571,1.4,1,10,0
15,4.39822971502571,1.4,3,10,1
15,4.71238898038469,0.65,1,4,1
15,4.71238898038469,1.4,1,4,1
15,4.71238898038469,1.4,1,8,1
15,4.71238898038469,1.4,3,4,1
15,5.02654824574367,0.65,1,10,0.5
15,5.02654824574367,1.4,1,10,1
15,5.23598775598299,0.65,3,6,1
15,5.23598775598299,1.4,1,6,1
15,5.49778714378214,0.65,1,8,1
15,5.49778714378214,1.4,1,8,1
15,5.65486677646163,0.65,3,10,1
15,5.65486677646163,1.4,1,10,1
15,5.65486677646163,1.4,3,10,1
16,0,0.65,1,4,1
16,0,0.65,1,8,1
16,0,0.65,3,4,1
16,0,0.65,3,6,1
16,0,0.65,3,8,1
16,0,0.65,3,10,0.5
16,0,1.4,1,4,1
16,0,1.4,1,6,1
16,0,1.4,1,8,0.5
16,0,1.4,3,4,1
16,0,1.4,3,10,1
16,0.628318530717959,1.4,1,10,1
16,0.785398163397448,0.65,1,8,1
16,0.785398163397448,1.4,3,8,1
16,1.0471975511966,0.65,1,6,1
16,1.0471975511966,0.65,3,6,1
16,1.0471975511966,1.4,1,6,1
16,1.0471975511966,1.4,3,6,1
16,1.25663706143592,0.65,1,10,0
16,1.25663706143592,0.65,3,10,1
16,1.25663706143592,1.4,1,10,1
16,1.5707963267949,0.65,1,4,1
16,1.5707963267949,0.65,1,8,1
16,1.5707963267949,0.65,3,4,1
16,1.5707963267949,0.65,3,8,1
16,1.5707963267949,1.4,1,4,1
16,1.5707963267949,1.4,1,8,0.75
16,1.5707963267949,1.4,3,4,1
16,1.5707963267949,1.4,3,8,0
16,1.88495559215388,0.65,1,10,0
16,1.88495559215388,1.4,3,10,1
16,2.0943951023932,0.65,1,6,0
16,2.0943951023932,0.65,3,6,0
16,2.0943951023932,1.4,1,6,1
16,2.0943951023932,1.4,3,6,0.5
16,2.35619449019234,0.65,3,8,1
16,2.35619449019234,1.4,3,8,1
16,2.51327412287183,0.65,1,10,1
16,3.14159265358979,0.65,1,4,1
16,3.14159265358979,0.65,1,8,1
16,3.14159265358979,0.65,1,10,1
16,3.14159265358979,0.65,3,4,1
16,3.14159265358979,0.65,3,6,1
16,3.14159265358979,0.65,3,8,0.5
16,3.14159265358979,1.4,1,4,1
16,3.14159265358979,1.4,1,6,1
16,3.14159265358979,1.4,1,8,1
16,3.14159265358979,1.4,3,4,1
16,3.14159265358979,1.4,3,10,1
16,3.76991118430775,1.4,1,10,1
16,3.92699081698724,0.65,1,8,1
16,3.92699081698724,1.4,1,8,1
16,4.18879020478639,0.65,3,6,1
16,4.39822971502571,0.65,1,10,1
16,4.39822971502571,0.65,3,10,1
16,4.71238898038469,0.65,1,4,0.666666666666667
16,4.71238898038469,0.65,1,8,1
16,4.71238898038469,0.65,3,4,0
16,4.71238898038469,1.4,1,4,1
16,5.02654824574367,0.65,1,10,0.5
16,5.02654824574367,0.65,3,10,0.5
16,5.23598775598299,0.65,1,6,0.333333333333333
16,5.23598775598299,1.4,1,6,1
16,5.49778714378214,1.4,1,8,1
16,5.65486677646163,0.65,1,10,1
16,5.65486677646163,1.4,1,10,1
17,0,0.65,1,4,1
17,0,0.65,1,6,1
17,0,0.65,1,8,1
17,0,0.65,3,4,1
17,0,0.65,3,8,1
17,0,1.4,1,4,1
17,0,1.4,1,6,1
17,0,1.4,1,8,1
17,0,1.4,1,10,0.75
17,0.628318530717959,0.65,1,10,0
17,0.628318530717959,1.4,1,10,1
17,0.785398163397448,0.65,3,8,1
17,1.0471975511966,0.65,1,6,0.666666666666667
17,1.0471975511966,1.4,1,6,1
17,1.25663706143592,0.65,3,10,0
17,1.25663706143592,1.4,1,10,0.5
17,1.5707963267949,0.65,1,4,1
17,1.5707963267949,0.65,1,8,0.333333333333333
17,1.5707963267949,0.65,3,8,0
17,1.5707963267949,1.4,1,4,1
17,1.5707963267949,1.4,1,8,0
17,1.5707963267949,1.4,3,4,1
17,1.88495559215388,0.65,1,10,1
17,1.88495559215388,1.4,1,10,0
17,2.0943951023932,0.65,3,6,0
17,2.0943951023932,1.4,1,6,1
17,2.0943951023932,1.4,3,6,1
17,2.35619449019234,0.65,3,8,1
17,2.51327412287183,0.65,3,10,0
17,2.51327412287183,1.4,1,10,0
17,2.51327412287183,1.4,3,10,0.5
17,3.14159265358979,0.65,1,4,1
17,3.14159265358979,0.65,1,10,1
17,3.14159265358979,0.65,3,4,1
17,3.14159265358979,0.65,3,6,1
17,3.14159265358979,1.4,1,4,1
17,3.14159265358979,1.4,1,6,0.5
17,3.14159265358979,1.4,1,8,1
17,3.14159265358979,1.4,1,10,0
17,3.14159265358979,1.4,3,4,1
17,3.14159265358979,1.4,3,6,1
17,3.14159265358979,1.4,3,8,1
17,3.76991118430775,0.65,1,10,0
17,3.76991118430775,1.4,3,10,0.5
17,3.92699081698724,0.65,1,8,0
17,4.18879020478639,0.65,1,6,0.5
17,4.18879020478639,1.4,1,6,0.5
17,4.18879020478639,1.4,3,6,0
17,4.71238898038469,0.65,1,4,1
17,4.71238898038469,0.65,1,8,0
17,4.71238898038469,1.4,1,4,1
17,4.71238898038469,1.4,1,8,0
17,4.71238898038469,1.4,3,4,1
17,5.02654824574367,0.65,1,10,0
17,5.23598775598299,0.65,1,6,1
17,5.23598775598299,0.65,3,6,1
17,5.23598775598299,1.4,3,6,1
17,5.49778714378214,0.65,1,8,0.5
17,5.49778714378214,1.4,1,8,0.666666666666667
17,5.49778714378214,1.4,3,8,0
17,5.65486677646163,0.65,1,10,0.5
17,5.65486677646163,0.65,3,10,1
17,5.65486677646163,1.4,1,10,0.5
18,0,0.65,1,4,1
18,0,0.65,1,6,1
18,0,0.65,1,8,1
18,0,0.65,3,4,1
18,0,0.65,3,6,1
18,0,1.4,1,4,1
18,0,1.4,1,6,1
18,0,1.4,1,8,1
18,0,1.4,1,10,1
18,0,1.4,3,4,1
18,0,1.4,3,6,0.5
18,0,1.4,3,8,1
18,0.628318530717959,1.4,1,10,1
18,0.628318530717959,1.4,3,10,1
18,0.785398163397448,1.4,1,8,1
18,0.785398163397448,1.4,3,8,1
18,1.0471975511966,0.65,1,6,1
18,1.0471975511966,0.65,3,6,1
18,1.0471975511966,1.4,1,6,1
18,1.25663706143592,0.65,1,10,1
18,1.25663706143592,0.65,3,10,1
18,1.5707963267949,0.65,1,4,1
18,1.5707963267949,0.65,3,4,1
18,1.5707963267949,0.65,3,8,1
18,1.5707963267949,1.4,1,4,1
18,1.88495559215388,0.65,1,10,1
18,1.88495559215388,1.4,1,10,1
18,2.0943951023932,0.65,1,6,1
18,2.0943951023932,1.4,1,6,1
18,2.35619449019234,0.65,1,8,1
18,2.35619449019234,1.4,1,8,1
18,2.51327412287183,1.4,3,10,0
18,3.14159265358979,0.65,1,4,1
18,3.14159265358979,0.65,1,6,1
18,3.14159265358979,0.65,1,8,0
18,3.14159265358979,0.65,1,10,0
18,3.14159265358979,0.65,3,4,0.5
18,3.14159265358979,0.65,3,8,0
18,3.14159265358979,1.4,1,4,1
18,3.14159265358979,1.4,1,6,0.5
18,3.14159265358979,1.4,1,8,0
18,3.14159265358979,1.4,1,10,0
18,3.14159265358979,1.4,3,8,0
18,3.76991118430775,0.65,1,10,0
18,3.76991118430775,1.4,1,10,0
18,3.92699081698724,1.4,3,8,0
18,4.18879020478639,0.65,3,6,0
18,4.18879020478639,1.4,1,6,0
18,4.39822971502571,0.65,3,10,0
18,4.39822971502571,1.4,1,10,1
18,4.71238898038469,0.65,1,4,1
18,4.71238898038469,1.4,1,4,1
18,4.71238898038469,1.4,3,4,1
18,5.02654824574367,0.65,1,10,0
18,5.02654824574367,0.65,3,10,0.5
18,5.23598775598299,0.65,1,6,1
18,5.23598775598299,0.65,3,6,1
18,5.23598775598299,1.4,1,6,1
18,5.23598775598299,1.4,3,6,1
18,5.49778714378214,0.65,1,8,0
18,5.49778714378214,0.65,3,8,0.6
18,5.65486677646163,1.4,3,10,0
