Subject_code,trial_code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,RT_TP,xpos,ypos,perfGrp
9,166,1.4,1,8,2,1.15259071800028,2,22,15,2,0.672453636999762,1,1.15259071800028,2,0,1,0,0,NaN,NaN,NaN,1
9,25,1.4,1,4,2,0.986100473000079,2,25,5,4,0.319571521999933,1,0.986100473000079,4,0,1,0,0,NaN,NaN,NaN,1
9,153,0.65,1,8,2,0.864559987999655,1,9,7,2,0.750351892999788,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
9,227,0.65,1,10,1,0.627948730999833,1,11,6,4,0.374061395999888,1,0.627948730999833,4,1,0,0,0,0.627948730999833,-1,1.22464679914735e-16,1
9,77,0.65,1,6,2,0.983980955999868,2,5,11,3,1.49389249000023,1,0.983980955999868,3,0,1,0,0,NaN,NaN,NaN,1
9,211,1.4,3,8,2,1.26269501899969,1,67,7,3,0.412255540999922,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
9,30,1.4,1,4,2,0.998634850000144,2,30,7,4,0.209024540999962,1,0.998634850000144,4,0,1,0,0,NaN,NaN,NaN,1
9,64,1.4,3,4,2,0.442476324999916,2,64,6,4,0.572463093999886,1,0.442476324999916,4,0,1,0,0,NaN,NaN,NaN,1
9,97,1.4,1,6,2,0.552463768000052,2,25,8,4,0.872717719999855,1,0.552463768000052,4,0,1,0,0,NaN,NaN,NaN,1
9,252,1.4,1,10,1,1.38540460400009,1,36,1,1,1.52704262299994,1,1.38540460400009,1,1,0,0,0,1.38540460400009,1,0,1
9,17,0.65,1,4,2,0.425491708999743,2,17,6,4,0.414778881000075,1,0.425491708999743,4,0,1,0,0,NaN,NaN,NaN,1
9,273,1.4,3,10,2,0.66291787199998,1,57,8,2,1.24403527599998,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374948,-0.951056516295154,1
9,81,0.65,1,6,1,1.80375739100009,1,9,2,4,0.60435428899973,1,1.80375739100009,4,1,0,0,0,1.80375739100009,0.5,0.866025403784439,1
9,138,0.65,3,6,1,0.304909498000143,1,66,6,4,0.287728505999894,1,0.304909498000143,4,1,0,0,0,0.304909498000143,0.5,-0.866025403784439,1
9,102,1.4,1,6,2,1.81726287399988,1,30,6,2,0.544672134999928,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,1
9,170,1.4,1,8,1,0.367640552000012,1,26,3,4,0.567111324000052,1,0.367640552000012,4,1,0,0,0,0.367640552000012,6.12323399573677e-17,1,1
9,245,1.4,1,10,2,1.37475127500011,1,29,7,3,0.809649225000157,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,-0.587785252292473,1
9,139,1.4,3,6,2,2.56048114199984,1,67,6,3,1.1233213999999,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,1
9,56,0.65,3,4,1,1.58738397299976,1,56,4,3,0.709643147999941,1,1.58738397299976,3,1,0,0,0,1.58738397299976,-1.83697019872103e-16,-1,1
9,16,0.65,1,4,2,0.546443537999949,1,16,4,3,0.321709032000399,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
9,204,0.65,3,8,2,0.882258968999849,2,60,12,2,0.760736715999883,1,0.882258968999849,2,0,1,0,0,NaN,NaN,NaN,1
9,240,1.4,1,10,1,0.80017673500015,2,24,15,3,0.490700682999886,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
9,280,1.4,3,10,2,0.855797321000409,1,64,2,1,1.09466841299991,0,NaN,NaN,0,0,0,1,NaN,0.809016994374947,0.587785252292473,1
9,248,1.4,1,10,1,1.81576992400005,1,32,1,1,0.743354004000139,1,1.81576992400005,1,1,0,0,0,1.81576992400005,1,0,1
9,232,0.65,1,10,2,0.853850237999723,2,16,14,1,0.382298844999696,1,0.853850237999723,1,0,1,0,0,NaN,NaN,NaN,1
9,57,1.4,3,4,1,0.562468860000081,1,57,4,4,0.489542177999738,1,0.562468860000081,4,1,0,0,0,0.562468860000081,-1.83697019872103e-16,-1,1
9,10,0.65,1,4,1,0.55948086699982,1,10,2,4,0.231939042999784,1,0.55948086699982,4,1,0,0,0,0.55948086699982,6.12323399573677e-17,1,1
9,210,0.65,3,8,2,1.62574210399998,1,66,3,3,1.70623725299993,0,NaN,NaN,0,0,0,1,NaN,6.12323399573677e-17,1,1
9,254,1.4,3,10,2,0.765393756000321,1,38,8,1,0.65682264599991,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374948,-0.951056516295154,1
9,65,0.65,3,4,1,0.339819999000156,1,65,2,4,0.750266898000064,1,0.339819999000156,4,1,0,0,0,0.339819999000156,6.12323399573677e-17,1,1
9,48,0.65,3,4,2,0.786323712000012,1,48,4,3,0.79723851100016,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
9,148,0.65,1,8,2,1.1466999700001,1,4,8,3,0.538485061999836,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,1
9,229,0.65,1,10,2,0.839607677000004,1,13,2,3,0.690992263000226,0,NaN,NaN,0,0,0,1,NaN,0.809016994374947,0.587785252292473,1
9,275,1.4,3,10,2,0.443372715000351,2,59,13,3,0.546237995999945,1,0.443372715000351,3,0,1,0,0,NaN,NaN,NaN,1
9,150,0.65,1,8,2,0.558739636000155,1,6,1,4,1.01582529300003,0,NaN,NaN,0,0,0,1,NaN,1,0,1
9,87,0.65,1,6,1,0.60608005999984,1,15,1,4,0.511378634000266,1,0.60608005999984,4,1,0,0,0,0.60608005999984,1,0,1
9,96,1.4,1,6,2,0.593838592999873,2,24,11,4,0.433200505000059,1,0.593838592999873,4,0,1,0,0,NaN,NaN,NaN,1
9,286,0.65,3,10,2,0.377618617999815,1,70,3,2,1.08429508699965,0,NaN,NaN,0,0,0,1,NaN,0.309016994374947,0.951056516295154,1
9,235,1.4,1,10,2,1.23676413699968,2,19,20,3,1.09230432200002,1,1.23676413699968,3,0,1,0,0,NaN,NaN,NaN,1
9,156,0.65,1,8,2,1.7690515459999,1,12,4,3,0.86756497999977,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186547,0.707106781186548,1
9,121,1.4,3,6,2,0.514863654999772,2,49,10,4,0.723166698000114,1,0.514863654999772,4,0,1,0,0,NaN,NaN,NaN,1
9,70,0.65,3,4,1,0.875256813000306,1,70,4,4,0.266683063999608,1,0.875256813000306,4,1,0,0,0,0.875256813000306,-1.83697019872103e-16,-1,1
9,2,0.65,1,4,2,0.768568323999716,2,2,7,4,0.435103061000063,1,0.768568323999716,4,0,1,0,0,NaN,NaN,NaN,1
9,225,0.65,1,10,2,0.796957442999883,1,9,2,4,0.57467636299998,0,NaN,NaN,0,0,0,1,NaN,0.809016994374947,0.587785252292473,1
9,209,0.65,3,8,2,0.96047205800005,2,65,10,3,0.496577750999677,1,0.96047205800005,3,0,1,0,0,NaN,NaN,NaN,1
9,83,0.65,1,6,2,1.71653060699964,2,11,9,3,0.38841441500017,1,1.71653060699964,3,0,1,0,0,NaN,NaN,NaN,1
9,113,1.4,3,6,1,0.507779977999689,1,41,1,4,0.338593067999682,1,0.507779977999689,4,1,0,0,0,0.507779977999689,1,0,1
9,223,0.65,1,10,2,0.818691047000357,2,7,14,3,1.28443999500041,1,0.818691047000357,3,0,1,0,0,NaN,NaN,NaN,1
9,86,0.65,1,6,1,1.87330302800001,1,14,5,2,0.73752781200028,1,1.87330302800001,2,1,0,0,0,1.87330302800001,-0.5,-0.866025403784438,1
9,76,0.65,1,6,2,0.756243298999834,1,4,6,3,0.693931421999878,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,1
9,40,1.4,3,4,2,0.398388482999962,2,40,8,4,0.348451785999714,1,0.398388482999962,4,0,1,0,0,NaN,NaN,NaN,1
9,236,1.4,1,10,1,1.504083842,1,20,10,2,0.785573313999976,1,1.504083842,2,1,0,0,0,1.504083842,0.809016994374947,-0.587785252292473,1
9,169,1.4,1,8,2,0.863322464000248,2,25,16,4,0.731899880999663,1,0.863322464000248,4,0,1,0,0,NaN,NaN,NaN,1
9,278,0.65,3,10,1,1.21534931099995,1,62,9,4,0.245702434000123,1,1.21534931099995,4,1,0,0,0,1.21534931099995,0.309016994374947,-0.951056516295154,1
9,161,0.65,1,8,2,1.10433089700018,2,17,10,4,0.189223636999941,1,1.10433089700018,4,0,1,0,0,NaN,NaN,NaN,1
9,90,0.65,1,6,2,0.918930378999903,2,18,10,3,0.605560982000043,1,0.918930378999903,3,0,1,0,0,NaN,NaN,NaN,1
9,13,0.65,1,4,2,0.944603201000064,2,13,6,4,0.257529565999903,1,0.944603201000064,4,0,1,0,0,NaN,NaN,NaN,1
9,242,1.4,1,10,2,0.964325524999822,2,26,19,4,0.334181155999886,1,0.964325524999822,4,0,1,0,0,NaN,NaN,NaN,1
9,228,0.65,1,10,2,0.971994124000048,2,12,14,1,0.785518007999599,1,0.971994124000048,1,0,1,0,0,NaN,NaN,NaN,1
9,246,1.4,1,10,2,0.350944488000096,1,30,7,3,0.801439805999962,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,-0.587785252292473,1
9,247,1.4,1,10,2,0.445644132000325,1,31,8,3,0.806781882999985,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374948,-0.951056516295154,1
9,159,0.65,1,8,2,1.06572028999972,1,15,7,1,0.961715872000241,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
9,89,0.65,1,6,2,0.749596253999698,2,17,12,3,0.446794711000166,1,0.749596253999698,3,0,1,0,0,NaN,NaN,NaN,1
9,126,0.65,3,6,1,1.42710535499964,2,54,11,2,0.646297835000041,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
9,167,1.4,1,8,2,0.619463666000229,1,23,8,3,0.823365811999793,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,1
9,6,0.65,1,4,1,0.616400528999748,1,6,1,4,0.239677332000156,1,0.616400528999748,4,1,0,0,0,0.616400528999748,1,0,1
9,172,1.4,1,8,2,0.869575597000221,1,28,6,2,0.682486127000175,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,1
9,51,0.65,3,4,2,0.514961919000143,2,51,6,4,0.382683398999689,1,0.514961919000143,4,0,1,0,0,NaN,NaN,NaN,1
9,264,0.65,3,10,2,0.548403063000023,1,48,1,2,0.868204433999836,0,NaN,NaN,0,0,0,1,NaN,1,0,1
9,85,0.65,1,6,2,0.594855264000216,1,13,5,4,0.388926542999798,0,NaN,NaN,0,0,0,1,NaN,-0.5,-0.866025403784438,1
9,237,1.4,1,10,2,0.532261585000015,2,21,16,4,0.936096341000393,1,0.532261585000015,4,0,1,0,0,NaN,NaN,NaN,1
9,213,1.4,3,8,2,0.665050398999938,2,69,15,4,0.36106556499999,1,0.665050398999938,4,0,1,0,0,NaN,NaN,NaN,1
9,100,1.4,1,6,2,1.39173279100032,1,28,5,2,0.929974779000077,0,NaN,NaN,0,0,0,1,NaN,-0.5,-0.866025403784438,1
9,198,0.65,3,8,1,1.50402902199994,2,54,15,3,0.164349369999854,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
9,132,0.65,3,6,2,0.442090156000177,2,60,9,4,0.999469598999895,1,0.442090156000177,4,0,1,0,0,NaN,NaN,NaN,1
9,142,0.65,3,6,2,0.61735032200022,2,70,8,4,0.443096321000212,1,0.61735032200022,4,0,1,0,0,NaN,NaN,NaN,1
9,230,0.65,1,10,2,1.25139358899969,2,14,16,2,1.00059794200024,1,1.25139358899969,2,0,1,0,0,NaN,NaN,NaN,1
9,195,0.65,3,8,2,0.698826685999848,1,51,7,4,1.03801339999973,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
9,217,0.65,1,10,2,1.6487434239998,2,1,17,3,0.731339452000157,1,1.6487434239998,3,0,1,0,0,NaN,NaN,NaN,1
9,8,0.65,1,4,2,1.10303489700027,2,8,5,4,0.755978197000331,1,1.10303489700027,4,0,1,0,0,NaN,NaN,NaN,1
9,92,1.4,1,6,2,0.86281765800004,2,20,11,3,0.847593107000193,1,0.86281765800004,3,0,1,0,0,NaN,NaN,NaN,1
9,276,0.65,3,10,2,1.89332542800003,2,60,16,1,0.718312822999906,1,1.89332542800003,1,0,1,0,0,NaN,NaN,NaN,1
9,208,1.4,3,8,1,1.06406819299991,1,64,3,3,0.527739089000079,1,1.06406819299991,3,1,0,0,0,1.06406819299991,6.12323399573677e-17,1,1
9,203,1.4,3,8,2,1.04217004800012,2,59,13,2,0.587652282999898,1,1.04217004800012,2,0,1,0,0,NaN,NaN,NaN,1
9,257,1.4,3,10,1,1.14026732000002,1,41,10,4,0.778728243999922,1,1.14026732000002,4,1,0,0,0,1.14026732000002,0.809016994374947,-0.587785252292473,1
9,175,1.4,1,8,2,1.40602871500005,1,31,5,4,0.467516347999663,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,1
10,9,0.65,1,4,2,1.93875155000023,2,9,8,3,2.78820358399935,1,1.93875155000023,3,0,1,0,0,NaN,NaN,NaN,2
10,284,1.4,3,10,2,3.68946783299907,1,68,4,1,2.35967605299993,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374947,0.951056516295154,2
10,207,1.4,3,8,2,2.12057483100034,1,63,1,1,0.00286488699930487,0,NaN,NaN,0,0,0,1,NaN,1,0,2
10,170,1.4,1,8,2,1.17331134399865,2,26,13,2,0.607265242999347,1,1.17331134399865,2,0,1,0,0,NaN,NaN,NaN,2
10,241,1.4,1,10,2,1.08149583600061,2,25,14,3,1.17264309199891,1,1.08149583600061,3,0,1,0,0,NaN,NaN,NaN,2
10,80,0.65,1,6,2,1.87248571900091,2,8,7,4,2.48850648100051,1,1.87248571900091,4,0,1,0,0,NaN,NaN,NaN,2
10,104,1.4,1,6,2,1.80897357499998,2,32,8,4,1.300530393999,1,1.80897357499998,4,0,1,0,0,NaN,NaN,NaN,2
10,246,1.4,1,10,2,1.74534782699993,2,30,12,2,0.527587705999395,1,1.74534782699993,2,0,1,0,0,NaN,NaN,NaN,2
10,179,1.4,1,8,2,1.90617675900103,2,35,11,3,0.926208509999924,1,1.90617675900103,3,0,1,0,0,NaN,NaN,NaN,2
10,212,1.4,3,8,2,1.34229789100027,1,68,6,3,0.583017746999758,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,2
10,193,1.4,3,8,2,1.04960815600134,2,49,13,3,0.932088493000265,1,1.04960815600134,3,0,1,0,0,NaN,NaN,NaN,2
10,92,1.4,1,6,2,1.32312748699951,2,20,12,4,0.570998496999891,1,1.32312748699951,4,0,1,0,0,NaN,NaN,NaN,2
10,37,1.4,3,4,2,1.08157724699959,2,37,8,4,0.263013623998631,1,1.08157724699959,4,0,1,0,0,NaN,NaN,NaN,2
10,232,0.65,1,10,2,1.3671086409995,2,16,17,3,0.373650448000262,1,1.3671086409995,3,0,1,0,0,NaN,NaN,NaN,2
10,267,0.65,3,10,2,1.40634931800014,2,51,14,2,0.553498289000345,1,1.40634931800014,2,0,1,0,0,NaN,NaN,NaN,2
10,4,0.65,1,4,1,0.914224096999533,1,4,3,4,0.388340339000933,1,0.914224096999533,4,1,0,0,0,0.914224096999533,-1,1.22464679914735e-16,2
10,28,1.4,1,4,1,0.956885055000384,1,28,4,4,0.082704291000482,1,0.956885055000384,4,1,0,0,0,0.956885055000384,-1.83697019872103e-16,-1,2
10,60,1.4,3,4,2,1.29500830500001,2,60,6,4,0.0624496969994652,1,1.29500830500001,4,0,1,0,0,NaN,NaN,NaN,2
10,177,1.4,1,8,2,1.4796911859994,2,33,9,2,1.06541744200149,1,1.4796911859994,2,0,1,0,0,NaN,NaN,NaN,2
10,223,0.65,1,10,1,3.0033001260017,2,7,13,2,0.598535428000105,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
10,227,0.65,1,10,2,2.71622910600126,2,11,13,2,0.3183931629992,1,2.71622910600126,2,0,1,0,0,NaN,NaN,NaN,2
10,280,1.4,3,10,1,0.740000774001601,1,64,6,4,0.305745106999893,1,0.740000774001601,4,1,0,0,0,0.740000774001601,-1,1.22464679914735e-16,2
10,150,0.65,1,8,1,0.903843619998952,1,6,4,4,0.390080291999766,1,0.903843619998952,4,1,0,0,0,0.903843619998952,-0.707106781186547,0.707106781186548,2
10,100,1.4,1,6,2,1.74497823800084,2,28,9,3,0.466342335999798,1,1.74497823800084,3,0,1,0,0,NaN,NaN,NaN,2
10,14,0.65,1,4,1,0.926068761000352,1,14,4,4,0.0758240319992183,1,0.926068761000352,4,1,0,0,0,0.926068761000352,-1.83697019872103e-16,-1,2
10,274,0.65,3,10,2,1.39983724100057,2,58,11,3,1.62784563999958,1,1.39983724100057,3,0,1,0,0,NaN,NaN,NaN,2
10,99,1.4,1,6,2,1.33987231500032,2,27,12,4,0.55137666399969,1,1.33987231500032,4,0,1,0,0,NaN,NaN,NaN,2
10,160,0.65,1,8,2,1.27617401499992,2,16,16,3,0.391696242999387,1,1.27617401499992,3,0,1,0,0,NaN,NaN,NaN,2
10,106,1.4,1,6,2,1.30699251599981,2,34,7,3,0.154236528998808,1,1.30699251599981,3,0,1,0,0,NaN,NaN,NaN,2
10,218,0.65,1,10,2,1.02125879199957,2,2,18,3,0.0323574430003646,1,1.02125879199957,3,0,1,0,0,NaN,NaN,NaN,2
10,29,1.4,1,4,2,1.11243219800053,2,29,7,4,0.0193766240008699,1,1.11243219800053,4,0,1,0,0,NaN,NaN,NaN,2
10,286,0.65,3,10,2,1.00322736800081,2,70,18,2,0.365361202000713,1,1.00322736800081,2,0,1,0,0,NaN,NaN,NaN,2
10,62,1.4,3,4,1,0.798219529999187,1,62,2,4,0.338977187000637,1,0.798219529999187,4,1,0,0,0,0.798219529999187,6.12323399573677e-17,1,2
10,175,1.4,1,8,1,2.0386091750006,2,31,13,2,0.538636340001176,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
10,84,0.65,1,6,1,1.26058666000063,1,12,2,4,0.968744507001247,1,1.26058666000063,4,1,0,0,0,1.26058666000063,0.5,0.866025403784439,2
10,86,0.65,1,6,1,0.485930299000756,1,14,4,4,0.391965458000413,1,0.485930299000756,4,1,0,0,0,0.485930299000756,-1,1.22464679914735e-16,2
10,22,1.4,1,4,1,0.941952518000107,1,22,2,4,0.0392987280010857,1,0.941952518000107,4,1,0,0,0,0.941952518000107,6.12323399573677e-17,1,2
10,88,0.65,1,6,1,0.466974768,1,16,5,4,0.354649700999289,1,0.466974768,4,1,0,0,0,0.466974768,-0.5,-0.866025403784438,2
10,132,1.4,3,6,1,2.27695569799835,1,60,3,4,0.00557521200062183,1,2.27695569799835,4,1,0,0,0,2.27695569799835,-0.5,0.866025403784439,2
10,233,0.65,1,10,1,1.18340110999998,1,17,8,2,0.23467027299921,1,1.18340110999998,2,1,0,0,0,1.18340110999998,-0.309016994374948,-0.951056516295154,2
10,131,0.65,3,6,2,2.33077234899974,1,59,5,2,0.257360530000369,0,NaN,NaN,0,0,0,1,NaN,-0.5,-0.866025403784438,2
10,151,0.65,1,8,1,0.402357642000425,1,7,7,4,0.174774855000578,1,0.402357642000425,4,1,0,0,0,0.402357642000425,-1.83697019872103e-16,-1,2
10,1,0.65,1,4,2,1.54258219299845,2,1,5,4,0.00557879899861291,1,1.54258219299845,4,0,1,0,0,NaN,NaN,NaN,2
10,74,0.65,1,6,1,0.437447464000797,1,2,4,4,0.0055908520007506,1,0.437447464000797,4,1,0,0,0,0.437447464000797,-1,1.22464679914735e-16,2
10,121,1.4,3,6,1,2.24024121099865,1,49,4,4,0.00560098200003267,1,2.24024121099865,4,1,0,0,0,2.24024121099865,-1,1.22464679914735e-16,2
10,265,1.4,3,10,1,1.26314208800068,1,49,7,1,0.836365229000876,1,1.26314208800068,1,1,0,0,0,1.26314208800068,-0.809016994374947,-0.587785252292473,2
10,178,1.4,1,8,1,0.689326400999562,1,34,7,2,0.542600478000168,1,0.689326400999562,2,1,0,0,0,0.689326400999562,-1.83697019872103e-16,-1,2
10,49,1.4,3,4,2,2.53685885300001,2,49,5,4,0.00633730300069146,1,2.53685885300001,4,0,1,0,0,NaN,NaN,NaN,2
10,73,0.65,1,6,2,0.948722052999074,2,1,7,4,0.0223179170006915,1,0.948722052999074,4,0,1,0,0,NaN,NaN,NaN,2
10,98,1.4,1,6,2,1.49014629200065,2,26,7,3,0.862568370999725,1,1.49014629200065,3,0,1,0,0,NaN,NaN,NaN,2
10,236,1.4,1,10,2,1.41094132600119,2,20,11,2,0.0275481039989245,1,1.41094132600119,2,0,1,0,0,NaN,NaN,NaN,2
10,237,1.4,1,10,1,0.776823431000594,1,21,4,4,0.263436281000395,1,0.776823431000594,4,1,0,0,0,0.776823431000594,-0.309016994374947,0.951056516295154,2
10,111,1.4,3,6,1,0.998070253999686,1,39,2,4,1.39703230600026,1,0.998070253999686,4,1,0,0,0,0.998070253999686,0.5,0.866025403784439,2
10,214,0.65,3,8,2,2.75614119400052,2,70,13,3,0.167213959000946,1,2.75614119400052,3,0,1,0,0,NaN,NaN,NaN,2
10,147,0.65,1,8,2,0.861451058000966,2,3,11,3,0.866304178000064,1,0.861451058000966,3,0,1,0,0,NaN,NaN,NaN,2
10,27,1.4,1,4,1,1.30121515700012,1,27,2,4,0.139924770999642,1,1.30121515700012,4,1,0,0,0,1.30121515700012,6.12323399573677e-17,1,2
10,176,1.4,1,8,2,1.68227439300063,1,32,6,2,0.289955219999683,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,2
10,163,1.4,1,8,1,1.39479860400024,2,19,13,2,0.364772168000854,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
10,158,0.65,1,8,2,2.74926150399915,2,14,9,2,0.0145447860013519,1,2.74926150399915,2,0,1,0,0,NaN,NaN,NaN,2
10,90,0.65,1,6,1,2.53656531100023,2,18,11,2,1.68106540599911,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
10,69,0.65,3,4,1,0.821165621000546,1,69,2,4,0.236145735001628,1,0.821165621000546,4,1,0,0,0,0.821165621000546,6.12323399573677e-17,1,2
10,277,0.65,3,10,2,1.16628458000014,2,61,13,2,0.00347138200049812,1,1.16628458000014,2,0,1,0,0,NaN,NaN,NaN,2
10,252,1.4,1,10,1,1.89688313099941,1,36,9,2,0.0028670890005742,1,1.89688313099941,2,1,0,0,0,1.89688313099941,0.309016994374947,-0.951056516295154,2
10,101,1.4,1,6,1,0.631957333000173,1,29,3,4,0.222984718000589,1,0.631957333000173,4,1,0,0,0,0.631957333000173,-0.5,0.866025403784439,2
10,239,1.4,1,10,2,1.77470951900068,2,23,16,2,0.321263327999986,1,1.77470951900068,2,0,1,0,0,NaN,NaN,NaN,2
10,18,0.65,1,4,2,1.57095823700001,2,18,8,4,0.0250785209991591,1,1.57095823700001,4,0,1,0,0,NaN,NaN,NaN,2
10,108,1.4,1,6,2,1.47537155200007,2,36,12,4,0.218647019000855,1,1.47537155200007,4,0,1,0,0,NaN,NaN,NaN,2
10,149,0.65,1,8,2,1.53488843699961,2,5,12,2,0.0530451720005658,1,1.53488843699961,2,0,1,0,0,NaN,NaN,NaN,2
10,16,0.65,1,4,2,1.02846969500024,2,16,5,4,0.0811385189990688,1,1.02846969500024,4,0,1,0,0,NaN,NaN,NaN,2
10,242,1.4,1,10,2,1.62559848099954,2,26,16,2,0.698563537000155,1,1.62559848099954,2,0,1,0,0,NaN,NaN,NaN,2
10,12,0.65,1,4,1,0.533540776999871,1,12,1,4,0.357514692001132,1,0.533540776999871,4,1,0,0,0,0.533540776999871,1,0,2
10,35,1.4,1,4,2,1.98226912399878,2,35,6,4,0.464264398000523,1,1.98226912399878,4,0,1,0,0,NaN,NaN,NaN,2
10,165,1.4,1,8,1,0.779311938998944,1,21,2,4,0.00700560299992503,1,0.779311938998944,4,1,0,0,0,0.779311938998944,0.707106781186548,0.707106781186547,2
10,91,1.4,1,6,1,1.42103866599973,1,19,1,3,0.310510170000271,1,1.42103866599973,3,1,0,0,0,1.42103866599973,1,0,2
10,8,0.65,1,4,1,0.68301786200027,1,8,3,4,0.218750419000571,1,0.68301786200027,4,1,0,0,0,0.68301786200027,-1,1.22464679914735e-16,2
10,205,0.65,3,8,2,1.3969358409995,1,61,1,2,0.0154842720003217,0,NaN,NaN,0,0,0,1,NaN,1,0,2
10,234,0.65,1,10,2,0.998958014999516,2,18,11,2,0.0538324019998981,1,0.998958014999516,2,0,1,0,0,NaN,NaN,NaN,2
10,61,0.65,3,4,1,0.879047842001455,1,61,3,4,0.075978340999427,1,0.879047842001455,4,1,0,0,0,0.879047842001455,-1,1.22464679914735e-16,2
10,117,1.4,3,6,1,0.409131316999265,1,45,3,4,0.0984947060005652,1,0.409131316999265,4,1,0,0,0,0.409131316999265,-0.5,0.866025403784439,2
10,136,1.4,3,6,1,0.775825001999692,1,64,2,4,0.054298203000144,1,0.775825001999692,4,1,0,0,0,0.775825001999692,0.5,0.866025403784439,2
10,141,0.65,3,6,2,2.58103266899889,2,69,9,4,0.0526564970004983,1,2.58103266899889,4,0,1,0,0,NaN,NaN,NaN,2
10,220,0.65,1,10,1,0.600331669000298,1,4,2,4,0.0415530000009312,1,0.600331669000298,4,1,0,0,0,0.600331669000298,0.809016994374947,0.587785252292473,2
10,174,1.4,1,8,1,1.41475809300027,1,30,1,2,0.562934911000411,1,1.41475809300027,2,1,0,0,0,1.41475809300027,1,0,2
10,13,0.65,1,4,2,1.18375170400031,2,13,5,4,0.0574015509992023,1,1.18375170400031,4,0,1,0,0,NaN,NaN,NaN,2
10,168,1.4,1,8,2,1.83512260399948,1,24,7,2,0.781913032000375,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,2
10,222,0.65,1,10,1,0.827631295000174,1,6,3,4,0.140298848999009,1,0.827631295000174,4,1,0,0,0,0.827631295000174,0.309016994374947,0.951056516295154,2
10,112,0.65,3,6,2,1.77874686200084,2,40,7,100,4.00153335799951,1,1.77874686200084,100,0,1,0,0,NaN,NaN,NaN,2
10,30,1.4,1,4,2,1.47181669499878,2,30,5,4,0.190871204000359,1,1.47181669499878,4,0,1,0,0,NaN,NaN,NaN,2
10,85,0.65,1,6,1,1.26571117300045,1,13,1,4,0.0056036320002022,1,1.26571117300045,4,1,0,0,0,1.26571117300045,1,0,2
10,15,0.65,1,4,1,0.708498517000407,1,15,2,4,0.10541953000029,1,0.708498517000407,4,1,0,0,0,0.708498517000407,6.12323399573677e-17,1,2
10,21,1.4,1,4,2,1.0431494860004,2,21,6,4,0.271204754999417,1,1.0431494860004,4,0,1,0,0,NaN,NaN,NaN,2
10,39,1.4,3,4,1,0.708980970999619,1,39,2,4,0.271166394000829,1,0.708980970999619,4,1,0,0,0,0.708980970999619,6.12323399573677e-17,1,2
10,148,0.65,1,8,1,0.902548276000743,1,4,3,4,0.261744609000743,1,0.902548276000743,4,1,0,0,0,0.902548276000743,6.12323399573677e-17,1,2
10,156,0.65,1,8,2,1.7127614029996,2,12,12,1,0.435272407999946,1,1.7127614029996,1,0,1,0,0,NaN,NaN,NaN,2
10,32,1.4,1,4,1,0.577544851999846,1,32,4,4,0.116870123998524,1,0.577544851999846,4,1,0,0,0,0.577544851999846,-1.83697019872103e-16,-1,2
10,82,0.65,1,6,1,2.16987024300033,2,10,10,1,0.644212172999687,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
10,24,1.4,1,4,1,0.662068075000207,1,24,1,4,0.354704504999972,1,0.662068075000207,4,1,0,0,0,0.662068075000207,1,0,2
